channelTitle,video_count,avg_views,avg_likes,avg_comments,avg_engagement,avg_days_to_trend
DEIXO A DICA | Alex Bassani,11,167805.54545454544,5699.727272727273,599.2727272727273,0.015777595691180285,6.0
Gino e Geno,4,167700.0,4616.5,59.75,0.011277956690181468,3.0
Vinicius Jr,4,167687.75,33651.0,7526.5,0.10929561734869868,2.5
NERD SABIDO OFICIAL,10,167665.5,24318.1,320.4,0.05999156451385579,3.5
Pai Também Joga 2.0,19,167650.63157894736,5903.578947368421,348.1578947368421,0.01571743997470084,4.7368421052631575
Roberta Viana,4,167627.25,27444.0,629.25,0.06790275006249145,4.5
Ana Beatriz Barbosa Silva,4,167571.75,0.0,78.25,0.0002801515464670325,3.5
TAG,26,167449.65384615384,15518.538461538461,867.3461538461538,0.04132167837952217,4.8076923076923075
Astro Elias,25,167177.4,23747.24,5349.36,0.08431991361029492,3.76
CASÃO POD TUDO,11,167091.18181818182,10372.09090909091,978.3636363636364,0.028534779780400546,7.0
Cortes do Manual do Mundo,20,167047.55,12562.4,231.05,0.03320786284043477,4.4
BIBI,10,166935.1,20852.1,798.3,0.05817524299017031,4.8
Goleiro De Capacete,23,166927.52173913043,9272.478260869566,154.2608695652174,0.023449376254922688,4.043478260869565
TV Cultura,55,166832.74545454545,3539.5272727272727,485.9818181818182,0.011021586247520095,4.472727272727273
Coluna do Fla / Flamengo,8,166753.5,5183.125,87.5,0.012789780758683783,4.5
Yuri Victor,6,166727.66666666666,13628.333333333334,80.83333333333333,0.0329897465162421,4.5
Detonautas Roque Clube,11,166683.27272727274,19321.090909090908,2101.909090909091,0.06435911110732555,3.272727272727273
Vivendo Mundo Afora,222,166633.64414414414,18861.585585585584,1136.8423423423424,0.05123728371649682,5.337837837837838
KingBlox,25,166572.64,3922.48,191.76,0.010304432453683104,5.76
Casal Tóxico,5,166565.4,17534.0,70.0,0.04365313348966989,4.0
Pedrux,122,166468.52459016393,9981.942622950819,440.88524590163934,0.029311846925924177,5.713114754098361
LUAN OTTEN,15,166465.73333333334,20238.733333333334,648.4,0.05202792184021345,6.533333333333333
zOnwley,20,166312.1,7539.6,388.85,0.01998884761584747,4.2
Zuera News,30,166221.8,8177.533333333334,197.16666666666666,0.02179880433816804,5.133333333333334
Nois Pelo Mundo [Oficial],6,166174.33333333334,8163.666666666667,784.0,0.023280427122323356,3.5
Leep TV,5,166074.4,17945.8,95.0,0.04357713726545401,3.0
Cenário Transparente  ,8,166063.875,29975.75,1510.25,0.07815083087485039,4.5
Experiência Flamino,33,165951.57575757575,30082.39393939394,3513.818181818182,0.08874435051452784,4.606060606060606
SABOR DE FESTA - Chef Álvaro Rodrigues,9,165948.77777777778,18393.333333333332,605.6666666666666,0.04992702038126765,6.0
Henrique Carvalho,183,165916.79234972678,19117.420765027324,1411.3934426229507,0.05291307795877594,5.0710382513661205
Lggj,132,165818.02272727274,18572.43181818182,1302.0681818181818,0.05024147252694433,4.681818181818182
Jekriza,53,165756.35849056602,28816.64150943396,2245.245283018868,0.07778350366164516,4.679245283018868
Cortes Animados,3,165722.33333333334,10773.0,53.0,0.026195167389762474,3.0
Crunchyroll Brasil,75,165720.25333333333,14689.493333333334,1267.8266666666666,0.03995235689487539,5.306666666666667
Leh Bennett,7,165719.2857142857,10121.42857142857,64.0,0.024322707422870318,3.857142857142857
Julio Giani,7,165690.2857142857,6875.857142857143,109.57142857142857,0.017098482165368138,6.0
Odisseia Mundana,8,165184.875,12357.25,611.625,0.032194817093144854,5.5
Petrus ,20,165130.6,14659.35,2136.9,0.04221737214687064,6.55
Bruna Luíza makeup,4,164936.25,11366.0,32.75,0.02763661984448076,3.5
Fortnite Insider,12,164738.08333333334,11376.416666666666,1385.3333333333333,0.034814857014120855,4.5
Gui Oliveira,11,164635.0,9740.636363636364,138.8181818181818,0.02805866312327675,5.090909090909091
Danilo Bombonato,21,164596.14285714287,8406.333333333334,32.904761904761905,0.020515842739272445,5.761904761904762
Canal Castellani,10,164494.7,10927.8,384.6,0.028328808763844582,4.0
Vanderléia Marquex Té,1,164227.0,26182.0,1542.0,0.06940393479756679,2.0
Guilherme Lima,11,164170.0909090909,17068.81818181818,0.0,0.04394136660030327,3.4545454545454546
Thamires Thuanny,29,164135.0,8153.724137931034,542.3448275862069,0.02218478265343161,6.551724137931035
Alerta Corinthians 🚨,8,164110.25,8381.375,272.875,0.021441959261138465,4.5
Murilo Huff - Topic,17,164022.23529411765,7237.235294117647,84.6470588235294,0.018425707757492887,5.882352941176471
EuGohan,12,163985.25,12717.083333333334,95.58333333333333,0.03219775788418691,3.8333333333333335
Fabinho Filho do Sertão,7,163919.0,25692.85714285714,1386.142857142857,0.06800379755587256,5.0
FM O DIA,4,163831.0,6591.0,563.5,0.01843459266093237,3.5
LiveFC,7,163783.14285714287,3979.1428571428573,9.0,0.009778380317172349,3.7142857142857144
isa e você,30,163756.66666666666,10755.1,342.5,0.02799725218022797,6.533333333333333
Só Hits,7,163512.85714285713,16306.142857142857,755.7142857142857,0.047408444464454295,4.0
Rafael Brandão,58,163482.0172413793,18481.310344827587,991.8103448275862,0.05201897567425368,4.189655172413793
Sidoka,8,163433.25,23046.125,1105.75,0.06339351068507075,4.5
Arthur Razec,6,163380.5,9257.0,96.0,0.023066936770874485,3.5
Família Rocinha Querida ,11,163342.45454545456,7460.545454545455,622.0,0.020814586184089198,7.0
Batom Atrevido,6,162994.5,28658.0,672.1666666666666,0.07685388879364974,3.6666666666666665
Meno Felps & Caio Shock,6,162932.83333333334,18996.5,1357.1666666666667,0.05459514415414712,5.333333333333333
CASAL ONLINE,23,162837.39130434784,8323.304347826086,958.6521739130435,0.023526662522310653,3.4347826086956523
Jack Charles,19,162482.73684210525,12224.473684210527,645.6842105263158,0.03707004419723686,6.2631578947368425
LUCCAS TOON GAMES,7,162474.2857142857,4378.571428571428,271.42857142857144,0.012257045966625838,4.0
XRP Company,1,162266.0,16968.0,593.0,0.04402031232667349,1.0
AutoMotor por Reginaldo Leme,7,162160.57142857142,12392.0,494.42857142857144,0.040267306370190985,3.2857142857142856
Motorede,40,162119.875,8366.85,1064.95,0.027312172596582484,6.05
Crash Bandicoot,4,161891.75,14606.75,2138.0,0.04403696717183648,4.0
Luisa Accorsi,16,161876.6875,21930.9375,1654.9375,0.05987010251929195,5.125
LagartixaMan,5,161846.8,21454.0,186.4,0.05352184199993071,4.0
Priscila Evellyn,7,161630.57142857142,26619.0,650.7142857142857,0.06856534884130493,4.0
Cantinho da Jé,73,161624.01369863015,22528.04109589041,654.8493150684932,0.059035147541607394,5.136986301369863
Tamiris Figueira,13,161523.61538461538,12451.538461538461,384.53846153846155,0.03324693096712427,4.769230769230769
Giana Mello,14,161339.5,37513.57142857143,3064.5714285714284,0.10479714628523383,4.5
malena010102,13,161253.61538461538,37767.46153846154,2020.6923076923076,0.1053436662978888,3.8461538461538463
Imperial Esports,19,161226.63157894736,22990.57894736842,779.2105263157895,0.06014699744126842,4.7894736842105265
BIN - Topic,9,161217.66666666666,13008.333333333334,480.0,0.04610955692979277,6.555555555555555
Henrique Samuel,22,161175.13636363635,10593.09090909091,438.1818181818182,0.029644457755594756,4.590909090909091
OlaGUTI,65,161164.0153846154,15943.892307692307,1493.6615384615384,0.045970014862972704,5.369230769230769
ZecaPagodinhoVEVO,4,160998.0,4929.75,178.75,0.013481435398549388,3.5
Anderson Vieira,9,160995.66666666666,21497.88888888889,952.2222222222222,0.05839263326082925,6.666666666666667
Yoda SL,16,160917.625,19310.9375,318.1875,0.05033624973254992,5.5625
Léo Dantas,10,160718.3,9697.9,120.7,0.02583584539607564,4.5
Capital Inicial,7,160697.14285714287,13573.857142857143,298.14285714285717,0.03509036895774138,3.0
Thay Rodrigues,71,160581.32394366196,23109.23943661972,988.056338028169,0.05697466280630814,4.845070422535211
Kelwin,10,160549.1,4763.2,271.6,0.0129762648732068,6.5
Dulce María - Topic,8,160427.5,15535.375,0.0,0.04393295325829234,3.5
Fe Leal,35,160416.77142857143,12705.228571428572,784.6571428571428,0.03491910996864522,5.171428571428572
jatozord,9,160401.11111111112,11030.555555555555,253.22222222222223,0.02931480452702457,5.0
Jefferson e Bruna,20,160329.4,24649.9,1566.95,0.06821330640194093,4.15
Gi Villani,9,160278.11111111112,15097.222222222223,1035.5555555555557,0.04204058559456477,5.0
Sidão do Game,99,160259.81818181818,18391.424242424244,1103.5353535353536,0.05034423847616277,4.0606060606060606
THAI FF,2,160049.0,18795.5,221.0,0.052262985595494436,1.5
Tatá Fersoza,36,160005.44444444444,14644.083333333334,273.52777777777777,0.039476430268277234,5.527777777777778
Rodrigo Moreira,65,159684.96923076923,9947.523076923077,1003.2153846153847,0.03070082074188753,5.523076923076923
Carol Domingos,64,159652.234375,16191.328125,815.828125,0.05372344563336368,4.9375
Carros do Xenão,27,159615.1851851852,11656.074074074075,527.8888888888889,0.031584808118527236,5.111111111111111
Tuy e Biel,7,159563.85714285713,19946.714285714286,1103.0,0.056026403571885916,3.0
GEMEAS VIVI,17,159459.4705882353,10915.882352941177,269.88235294117646,0.028820678063672975,5.764705882352941
JoseAugustoVEVO,12,159426.75,2057.0,78.0,0.005475603561640238,9.5
Dan-Sa,1,159331.0,17488.0,1379.0,0.04909653488649415,1.0
Canal High Torque,20,159298.05,7260.45,226.55,0.02402545365781467,6.0
trapzada,1,159109.0,10775.0,446.0,0.028770214129936085,1.0
Flávia Duani,5,159049.4,16261.4,1180.4,0.04556502581640741,3.0
Nesk Only,9,159012.55555555556,12749.333333333334,4552.777777777777,0.06910029913738236,5.777777777777778
Verônica e o Boné Azul,6,158939.5,14429.666666666666,1409.0,0.04225961346109074,4.5
Patriota,79,158907.7594936709,15462.810126582279,592.1898734177215,0.042324340301649666,4.012658227848101
W Black Skate,4,158900.25,13207.5,47.0,0.03342470638134341,3.5
Diogo Almeida humorista,9,158546.33333333334,17793.88888888889,811.7777777777778,0.048234581231536754,6.0
Gabriel Guedes,64,158464.5625,11404.96875,621.015625,0.036027715607383694,4.21875
Os Donos da Bola RS,21,158455.7142857143,6143.333333333333,693.1904761904761,0.019398894773360247,3.857142857142857
Zoe Martinez,5,158445.0,25209.0,1956.8,0.07186243937211853,3.0
Enciclopédia Geral,7,158433.42857142858,6604.428571428572,506.7142857142857,0.01861827654365223,5.0
Corbucci Vlogs,15,158416.2,15524.266666666666,290.6,0.04145890098428522,5.4
Tribuna Online,17,158409.17647058822,2243.5882352941176,799.9411764705883,0.01039925158363169,4.764705882352941
MUSSA GAME,34,158335.70588235295,4534.558823529412,235.8235294117647,0.012754263331847081,5.882352941176471
Gabriel Henrique,24,158285.91666666666,16075.958333333334,4275.75,0.05831943607429987,5.458333333333333
Samba Prime Oficial,4,157988.25,1461.25,6.0,0.003722453045943661,3.5
Luan - LMS 2,7,157945.2857142857,17979.0,690.8571428571429,0.04815729563850883,5.0
Gustavo Cunha,16,157793.5,23204.4375,805.125,0.06249415958709015,5.125
Jiraiya,4,157764.25,26900.0,768.5,0.07140170733536647,3.5
Marcelino Colatino,7,157563.7142857143,16426.714285714286,748.1428571428571,0.04468344452313327,5.0
Falando de Carro,10,157378.7,4961.5,519.8,0.014847579814790405,5.5
TAKR,34,157346.0588235294,23492.91176470588,1746.5882352941176,0.07415792433683382,4.411764705882353
Rebecca Ariell,9,157214.33333333334,21227.333333333332,1681.5555555555557,0.060716112242809754,6.0
Os Barões Da Pisadinha - Topic,13,157208.46153846153,977.3846153846154,0.0,0.0031184507345782086,5.076923076923077
Carolina Camargo,10,157176.7,30518.5,2586.2,0.09121288772937855,3.1
Mauricio Manieri,5,157123.6,8911.4,362.0,0.024099616147301176,2.8
Claudio Louvor,27,156979.33333333334,16840.11111111111,1546.7777777777778,0.054826706533132916,5.0
Balanço Geral Joinville,19,156904.47368421053,9207.631578947368,728.4736842105264,0.023902059925663858,4.842105263157895
3D MAKERS BRASIL,22,156898.5,4715.727272727273,333.8636363636364,0.01392175037003801,4.909090909090909
sixkky,12,156717.75,12159.083333333334,66.58333333333333,0.031197008375631583,4.5
YUNG LIXO,7,156702.57142857142,28192.85714285714,0.0,0.07465859652472714,4.857142857142857
Danielle Noce,5,156561.0,11842.8,519.2,0.03280023903075569,3.0
Laboratório Digital Educacional,6,156500.83333333334,24035.166666666668,1640.6666666666667,0.06789759614424873,6.5
IRMANDADE,42,156272.04761904763,18193.285714285714,449.8809523809524,0.04875153220640278,4.904761904761905
Ine Games,8,156269.75,8825.125,223.625,0.023729603550398947,4.5
Mareze Júnior / Classic Car Brasil,9,156243.44444444444,8684.555555555555,85.0,0.0227710409443543,6.0
VicioPl4ys,11,156227.63636363635,12928.272727272728,155.45454545454547,0.03396253959229753,5.181818181818182
COMÉDIA DA GENTE,10,156157.5,7850.1,92.6,0.02083538841775175,5.5
Canal Tá na Roça,8,156132.0,6813.875,342.875,0.020147012673418535,5.5
Nathy Super Gamer,4,156053.25,11024.5,134.75,0.028727181588842424,2.5
Gustavo Henrique Dando Choque,134,156008.4328358209,16855.089552238805,1566.3358208955224,0.052657688196754,4.074626865671642
Avelino Vlogs,32,155790.09375,19251.53125,393.5625,0.05184657338040431,6.03125
Vitor Fernandes - Topic,12,155631.16666666666,4281.916666666667,0.0,0.01395529963286165,5.166666666666667
Rezende 2,74,155626.17567567568,10887.22972972973,239.13513513513513,0.029125088551670425,4.405405405405405
Animação Raíz,8,155589.25,12014.625,197.375,0.0317293880100476,5.5
Pilhado,63,155549.7142857143,15833.095238095239,1110.1587301587301,0.04657429400591907,4.174603174603175
CN Motos,5,155410.2,8760.0,548.0,0.026088143052531598,4.0
Maurício Arruda,104,154898.98076923078,17404.80769230769,1361.9807692307693,0.05223882113875099,6.086538461538462
Cartoonizando,14,154857.57142857142,32247.928571428572,2300.285714285714,0.09281987464534103,5.0
Viviane Magalhães,23,154839.04347826086,6295.826086956522,947.7826086956521,0.015800100561953145,3.608695652173913
Edi Rock,6,154764.33333333334,9515.0,598.5,0.031734125763740774,3.5
Juaumzinho,29,154409.5172413793,4920.3448275862065,323.2068965517241,0.014209353005624406,4.137931034482759
EnaldoCast,7,154401.2857142857,18473.85714285714,1551.4285714285713,0.056746741606912475,4.0
Tropkillaz,9,154299.11111111112,12161.888888888889,230.44444444444446,0.0343823094995296,5.0
CartaCapital,13,154206.84615384616,5159.615384615385,1431.4615384615386,0.01976192604236095,4.3076923076923075
Baptista Miranda,6,154184.0,16806.0,394.3333333333333,0.0452502357130438,4.5
Jerry Freitas,8,154155.375,11001.5,31.25,0.028207234742599216,3.5
Gaby Lopes,12,154066.58333333334,20714.416666666668,681.5,0.05574842997352961,4.5
Plantão do Paulinho,15,154035.93333333332,5334.266666666666,464.26666666666665,0.01635885132973362,4.6
Star Wars Brasil,64,153898.015625,8203.125,339.578125,0.024434579219152326,4.984375
Dia a Dia na roça,14,153730.57142857142,21603.785714285714,3923.0,0.07012365703923865,4.5
Construindo Com TatiCelo,218,153576.8027522936,17978.133027522937,794.7522935779816,0.05170933710009738,5.426605504587156
Fabiana Landim,36,153570.77777777778,12736.222222222223,306.3888888888889,0.036491323666241526,4.583333333333333
Projeto Corneta,20,153468.3,19092.25,1712.15,0.05649469632561619,6.0
Hi Gorgeous Anna Layza,38,153340.26315789475,18148.21052631579,1205.1052631578948,0.05423779501905999,4.421052631578948
The Voice Kids Brasil,145,153265.0275862069,2547.351724137931,0.0,0.00725402380664838,5.117241379310345
Tectoy Oficial,7,153238.2857142857,6348.714285714285,264.14285714285717,0.017685416163957933,3.857142857142857
daniielbn,7,153169.42857142858,9408.857142857143,77.0,0.024782920558852804,3.2857142857142856
Hugo de Freitas,8,153165.125,18984.625,1748.875,0.05842919050465385,5.375
PEGA A VISÃO,5,153114.2,3200.6,35.8,0.00869933774953117,5.2
Oficina Erik Carr,7,153063.14285714287,11509.285714285714,2641.5714285714284,0.04148242483404642,4.0
Band Amazonas,8,152927.75,5787.5,1415.625,0.020825950045807565,5.5
O São João de Campina em Casa,4,152755.0,2915.0,11.0,0.007677488367113445,4.0
Casal Rivalidade,39,152547.38461538462,12301.71794871795,833.8461538461538,0.03598491014475498,4.615384615384615
Pedrão [OFICIAL],7,151785.85714285713,10444.142857142857,233.85714285714286,0.028448250805202576,5.0
BOSS FC,7,151741.14285714287,7844.285714285715,1049.142857142857,0.024865203979043005,4.0
Atomic Fire Records,23,151711.8260869565,13811.08695652174,1770.3478260869565,0.046352407078894195,5.434782608695652
lil vinicinho,8,151664.625,27497.125,1060.625,0.07779286088542996,5.5
MARCIANA COZINHA POSITIVA,12,151660.5,6117.083333333333,164.16666666666666,0.018084889570808307,3.5
Rodolfo Abrantes,33,151633.78787878787,18533.18181818182,1000.3636363636364,0.060631169912083525,4.9393939393939394
MORADA,62,151610.14516129033,13770.258064516129,577.6451612903226,0.03929834155251511,4.854838709677419
Firewall154,7,151516.57142857142,11329.857142857143,806.4285714285714,0.03352671643016312,4.857142857142857
Amanda Bolito,6,151222.5,5523.833333333333,113.0,0.015158123092558096,4.5
Matheus & Kauan - Topic,12,151072.33333333334,2493.25,29.916666666666668,0.006878678932443211,4.833333333333333
Brezaau,5,151042.0,15762.0,63.2,0.0421880058245382,4.0
Stefan OFICIAL,5,151014.2,14848.6,636.8,0.0444312950636741,4.6
LER ATÉ AMANHECER,5,150972.4,29161.2,2177.4,0.08642454103591915,3.0
Zé Alvarenga,15,150939.33333333334,15338.0,1903.2666666666667,0.04955051386048422,5.266666666666667
Canal do Vaguinha,32,150872.78125,12879.53125,1743.53125,0.04566936826607954,5.5625
Joana Fernandes Doce Lar no Sertão,17,150850.11764705883,13543.35294117647,1671.8235294117646,0.04238726064230699,5.764705882352941
Carros com Camanzi,68,150814.5588235294,7705.64705882353,519.7941176470588,0.022711940784039156,4.779411764705882
Bruno Bär 56,63,150770.77777777778,23252.5873015873,828.063492063492,0.06268101195123293,4.079365079365079
Karol Pinheiro,71,150747.8028169014,23376.028169014084,956.4788732394367,0.062284757541297614,4.704225352112676
Zé Ricardo e Thiago,7,150403.85714285713,1534.142857142857,17.714285714285715,0.004150680980243274,4.0
MCTha,16,150358.5,20213.9375,1930.5625,0.07224439360521191,5.5625
EliSoaresVEVO,14,150356.64285714287,10745.5,580.4285714285714,0.03339263171082203,5.857142857142857
Adam,44,150315.61363636365,20109.454545454544,1682.1818181818182,0.062054413076378045,5.181818181818182
Ag. Fight,35,150225.91428571427,8689.857142857143,515.8285714285714,0.025729007142086726,4.428571428571429
SKTBR,12,150083.33333333334,5326.833333333333,56.166666666666664,0.014571954174791893,3.5
Canal da Bru 💜,5,150047.2,9163.8,852.4,0.027838562196635996,4.0
Zabetta Macarini,7,149807.7142857143,18250.0,332.7142857142857,0.05166457470356384,4.0
COCOTA DO ZÉ,48,149779.02083333334,5156.979166666667,251.8125,0.015158256443081594,4.666666666666667
Jad Ardakani,8,149425.25,17650.5,666.125,0.0511372600936074,4.5
Tigre TV,31,149389.4516129032,7102.580645161291,681.1612903225806,0.02249408997669345,4.387096774193548
Nissan Brasil,4,149233.0,3716.25,133.75,0.010537559381250611,3.25
Luana Rodrigues Oficial,29,149188.8620689655,13474.48275862069,845.1379310344828,0.04656473533256259,4.310344827586207
Yuri Dinamite,8,149120.25,3888.5,117.875,0.011047540345585662,4.5
Laerte Viana na área - MMA,24,149082.95833333334,13654.791666666666,812.4583333333334,0.04496240937986027,3.875
Os Donos da Bola RJ,25,149064.04,5448.96,283.32,0.018702533727993017,5.76
Maia Mansão,1,148959.0,7146.0,0.0,0.019189172859645942,2.0
Evillyn Vitoriaa,11,148905.0,26067.363636363636,1574.0,0.08445221515972073,4.363636363636363
Nosso Palestra,34,148880.14705882352,2884.823529411765,137.2941176470588,0.009323273358567424,4.352941176470588
Yuri Marçal,42,148467.52380952382,20239.666666666668,246.28571428571428,0.05787420531620755,4.738095238095238
[국제커플]Family Kim,7,148291.7142857143,24642.285714285714,1456.4285714285713,0.0712555884490557,3.142857142857143
Carolzinha,65,148268.27692307692,20889.184615384616,723.8461538461538,0.05986783524028724,4.6461538461538465
Bia Chagas,165,148265.81212121213,21436.715151515153,1024.1818181818182,0.06587713587243216,4.381818181818182
iBugou,10,148184.1,11108.9,2863.0,0.04157511073325413,3.5
Ana Carla,22,148177.68181818182,27538.0,2819.1363636363635,0.08483070625084808,4.863636363636363
Brunim Neet's,60,148137.13333333333,17283.516666666666,321.78333333333336,0.04821305240792274,5.4
Poli Landim e Leandro,57,148074.40350877194,15743.298245614034,1248.578947368421,0.04742280511357181,4.385964912280702
Vou Pro Sereno Oficial,19,148033.8947368421,6147.0,113.6842105263158,0.017528945010881657,4.2631578947368425
Matheus Kriwat,6,147789.16666666666,23350.333333333332,1090.1666666666667,0.06405695464496457,3.1666666666666665
Minuto da Terra,30,147765.1,14382.4,727.8,0.045590273797727135,4.8
CHAPOH11,16,147672.5,9081.5625,20.125,0.02613552212454372,3.5
Dilsinho - Topic,6,147466.33333333334,1284.1666666666667,5.5,0.003795005972780477,3.3333333333333335
Gospelmente,6,147447.0,8719.333333333334,285.0,0.02497976316233653,3.3333333333333335
Rk Play,4,147401.25,6060.5,787.5,0.022091967006577604,2.5
Esther Melo,64,147359.875,20843.515625,1060.875,0.06011584200673766,4.71875
Seu Biu Vlogs,6,147334.16666666666,7683.333333333333,154.66666666666666,0.021585473001512964,5.333333333333333
Stella Laura,12,147321.75,4516.25,192.41666666666666,0.013453770427413247,4.583333333333333
Diego & Victor Hugo - Topic,14,147219.7142857143,1108.2857142857142,0.0,0.0034896152811546535,4.5
HANSCAR,26,147189.92307692306,17104.80769230769,662.5769230769231,0.0575045128166974,5.384615384615385
Farmácias Pague Menos,2,147165.5,7535.5,30.0,0.02060437062227172,3.5
DONKEY12,5,146930.6,8823.6,99.4,0.02474053308772234,4.0
Barca Na Batida - Topic,17,146899.29411764705,1377.1176470588234,0.0,0.004510498578635587,5.764705882352941
Dudu Nobre Oficial,2,146894.5,2503.0,31.5,0.006944436459553104,3.5
The Masked Singer Brasil,35,146803.54285714286,5545.771428571428,275.8285714285714,0.01570934986148754,4.142857142857143
Sharshock,107,146718.86915887852,11642.336448598131,565.803738317757,0.034047500618816534,3.9813084112149535
AXN Brasil,15,146690.06666666668,3549.9333333333334,80.06666666666666,0.010538859867648317,4.8
Simone,11,146577.72727272726,10428.181818181818,671.7272727272727,0.032137943561014244,5.636363636363637
ANALAGA,6,146545.16666666666,7851.333333333333,359.0,0.02602584010911439,3.5
Gabriely Franciscon,24,146463.45833333334,8130.125,362.9583333333333,0.023927199499258183,6.041666666666667
SanInPlay,26,146385.3076923077,16535.03846153846,1266.6923076923076,0.05256196079014289,4.038461538461538
Hamlet ARL,8,146298.25,20785.25,321.125,0.05883943840772148,4.5
Aqueles canal de casal etc,8,146143.875,34522.5,1555.875,0.1038173848138743,4.5
UM BOTÂNICO NO APARTAMENTO,17,146060.4705882353,6974.941176470588,500.8235294117647,0.0215184087382509,5.764705882352941
Josyanne Vidal,50,146004.4,25403.94,1325.6,0.07503839097089468,4.7
Aerocast,8,145963.25,6402.875,322.25,0.02048804283822004,4.5
ACF,28,145949.7857142857,16529.0,686.3214285714286,0.04761183456137876,6.178571428571429
Thamires Garcia Oficial,33,145883.33333333334,14567.787878787878,940.9090909090909,0.04734996694715737,5.121212121212121
Drauzio Varella,27,145813.88888888888,8438.37037037037,325.8888888888889,0.04040485499911793,4.407407407407407
Lea Maria,5,145667.2,14491.6,243.8,0.04169207125860673,3.0
Walter Moraes,7,145645.2857142857,17416.0,2209.4285714285716,0.05719842588466613,5.0
Maddu Magalhães,22,145595.5,16567.454545454544,885.1818181818181,0.049786651551450636,5.0
Caio Mesquita,7,145444.42857142858,5742.571428571428,1349.5714285714287,0.02140559055739841,5.0
Olodum Tv,9,145408.33333333334,8298.666666666666,25.555555555555557,0.023212899621251462,4.111111111111111
ellora,6,145370.5,22893.333333333332,957.1666666666666,0.07149762792975396,3.5
TALI MÃE DOS BÊ,12,145276.25,14087.333333333334,592.4166666666666,0.041861693660779346,3.5833333333333335
Marisa Santina,9,145142.66666666666,8864.0,318.6666666666667,0.026285654955060748,5.666666666666667
Confederação Brasileira de Futebol de Salão,20,145052.85,6454.95,6.15,0.016757630887652735,4.15
Marcelo & Rayane,6,145048.33333333334,6702.666666666667,430.0,0.02321439629995105,4.5
The Voice Brasil,188,145022.94680851063,2812.622340425532,159.1595744680851,0.0080561016310579,5.446808510638298
Gema Produções,4,144908.75,5005.0,94.25,0.014210153519996872,3.5
Zaniraw 2,6,144886.16666666666,7000.0,1785.5,0.026830099114522794,4.5
Os Ferrões,8,144816.625,16049.0,2453.5,0.05486021347327249,5.5
Sexto Round,47,144735.10638297873,20269.617021276597,1465.4468085106382,0.06354961685705655,3.9574468085106385
Galerinha Do mal,8,144685.5,24210.75,569.5,0.07157867515445174,5.375
MS2,3,144668.33333333334,8920.666666666666,693.6666666666666,0.027596127268454496,3.0
LOUD WILL,6,144629.33333333334,39811.833333333336,1402.1666666666667,0.12446313203778142,5.166666666666667
Tempero Drag,5,144547.2,34458.0,2011.2,0.1052620570394878,4.0
MV Records,6,144427.66666666666,9713.333333333334,175.66666666666666,0.02779188648489181,7.5
Prof. Hermeson Cassiano e as Plantas,10,144401.4,3344.7,159.0,0.009974701556155676,6.5
Projeto Saúde Com Agente,7,144329.7142857143,20770.714285714286,0.0,0.05770929596290482,5.0
Pereira Horácio Jr.,7,144295.2857142857,19267.714285714286,2224.714285714286,0.06287786074489064,5.0
Bonde das Maravilhas Oficial,7,143787.14285714287,15574.57142857143,2327.8571428571427,0.05455392266662885,4.0
EltonJohnVEVO,6,143734.83333333334,4707.333333333333,297.8333333333333,0.014379582843935418,3.5
Andrezitos,9,143693.55555555556,14405.555555555555,662.8888888888889,0.04376112696889794,5.0
Os Pingos nos Is,5,143692.2,13746.2,372.2,0.03982058810231165,4.0
Coreaníssima 엘레나,7,143685.57142857142,20983.571428571428,1612.5714285714287,0.06675654295402707,4.0
Carlos Henrique Racing,13,143636.3076923077,10784.846153846154,656.1538461538462,0.032938231582633405,4.923076923076923
Carol Loures,7,143630.14285714287,9083.42857142857,219.28571428571428,0.026849311044827344,5.0
Akumoto,10,143539.2,15045.2,1026.9,0.04756432182523763,5.5
Dan e Cah,4,143527.0,23833.5,2523.0,0.07725797082598022,3.5
Ana Cecília,38,143518.2894736842,17525.236842105263,929.7368421052631,0.053777167278638904,6.052631578947368
Noob Mundial,2,143307.0,1234.0,60.5,0.003696270074785222,1.5
Grupo Talagaço Oficial,6,143287.16666666666,7154.5,101.16666666666667,0.02050629157838672,2.5
Então Roberta?,5,143271.8,10952.0,18.6,0.030656640191354646,3.0
Labz,7,143267.14285714287,14297.42857142857,430.7142857142857,0.04194638200414003,5.0
Wuizard,40,143184.075,8620.0,858.375,0.02789201849087214,4.925
Score Club,6,143021.33333333334,2351.0,85.16666666666667,0.006928425489107156,4.5
Ubisoft Brasil,36,143010.41666666666,7064.916666666667,575.7777777777778,0.033594661544369075,5.361111111111111
Lidiane Pícculi,28,142959.2857142857,21295.071428571428,2522.6785714285716,0.0644645454567809,4.392857142857143
Prêmio Jovem,5,142829.8,9581.4,363.6,0.0283611085349798,4.0
Meiga Feminina,43,142824.90697674418,24610.95348837209,2787.3953488372094,0.08196997671818515,5.186046511627907
Cortes Deu Zebra Cast,10,142810.9,3954.1,395.5,0.012862115252814657,5.5
Felipão Oficial,4,142701.5,4327.5,22.5,0.012265626311102035,3.0
Drico Alves,28,142585.7142857143,16336.25,750.5,0.052128294491288106,5.5
Alef Torrez,6,142338.0,30368.0,756.0,0.0901011818135336,3.5
IchBinJulia,6,142179.66666666666,9869.833333333334,341.6666666666667,0.029354497511440692,4.5
Diana Demarchi,41,142178.58536585365,13141.073170731708,1794.2926829268292,0.05411023784593202,2.073170731707317
