channelTitle,video_category_name,video_count,avg_views,avg_engagement
André Janones,News & Politics,8,126647.625,0.09854466352703516
André Mantovanni,People & Blogs,145,84815.20689655172,0.004291998906684084
André Piunti,Entertainment,9,902133.0,0.004728307230358452
André Young,Entertainment,28,158239.2857142857,0.06450904972610572
André Young,Gaming,6,37039.0,0.07609073695305928
Andshot,Gaming,11,695899.8181818182,0.026554124749009568
Anelyse Martins,Howto & Style,7,209890.7142857143,0.015593865349662011
Angela & Paulojunior,People & Blogs,6,132710.16666666666,0.040059487698265506
Angela Xavier,Education,5,90805.4,0.05056919989626786
Angra,Music,16,114175.625,0.06011444869996496
Angra - Topic,Music,6,51678.333333333336,0.06972103324269362
AniRap,Music,39,501343.74358974356,0.04690431818535887
Anibal Açucarado,People & Blogs,22,464356.8181818182,0.07452313953072799
Animalex,Film & Animation,26,873222.6538461539,0.020974710905999082
Animação Raíz,Film & Animation,8,155589.25,0.0317293880100476
Aninha Gois,People & Blogs,17,229983.0588235294,0.014225640858229594
Aniplex USA,Film & Animation,25,3442662.72,0.022703214134294148
Anitta,Music,303,2832088.105610561,39.20118853214502
Anitta,Entertainment,7,724629.5714285715,0.014152360153282665
Anitta - Topic,Music,6,303164.6666666667,0.04117474794959857
AnittaVEVO,Music,46,2857276.695652174,0.028467234248920083
Anjo Low Carb Receitas,People & Blogs,51,399503.50980392157,0.006519188752060248
Anna Bagunceira,Comedy,8,122025.375,0.06398725846959047
Anna Catarina,Music,21,405188.4761904762,0.03417013600988304
Anna Fontanela,People & Blogs,11,606229.3636363636,0.06052142466378602
Anna Julia Fiorini,Entertainment,68,340080.5294117647,0.04278690642584149
Anna Luiza Chaves,People & Blogs,48,946515.3541666666,0.050862635389978594
Anne-Marie,Music,12,6374162.083333333,0.04036196274383017
Anninha,Entertainment,56,926542.875,0.010296303300016227
Anninha,People & Blogs,80,366394.9625,0.037993367220208005
Antonio Fetter,Science & Technology,7,294904.71428571426,0.0022352680905364753
Antony Curti,Sports,27,47026.37037037037,0.052237134462656556
Antony e Gabriel,Music,62,466695.5,0.02924083425941607
Antônia Gomes,Music,36,138601.75,0.018141785110625655
Anuel AA,Music,15,23916412.266666666,0.013408491771820803
Any Gabrielly,People & Blogs,16,460317.0,0.08387710737937132
Any Gabrielly,Music,39,236407.66666666666,0.10073682390142348
Apex Legends,Gaming,271,2906584.6863468634,0.019345363982925235
Apollo,Entertainment,6,301085.8333333333,0.012156399994599875
Apple,Science & Technology,100,17627529.32,0.011700470055986517
Apple Brasil,Science & Technology,28,652929.3214285715,0.01176100796931183
Apple TV,Entertainment,14,3321130.8571428573,0.010566041445337277
Apuh,Gaming,467,238352.42826552462,0.04675457783774079
Apuh - Irmandade,Gaming,38,327248.36842105264,0.031491740147124636
Apuh - Irmandade,People & Blogs,8,142162.625,0.033471519414419205
Apure Guria!,Travel & Events,10,217407.1,0.04531529832453555
Aquaritis Oficial,Gaming,8,200244.0,0.010639010093333573
Aquela Receita,People & Blogs,7,936302.2857142857,0.03492106546959325
Aqueles canal de casal etc,People & Blogs,8,146143.875,0.1038173848138743
Aqui Tem Tudo,Entertainment,10,438559.0,0.0071523376383655374
Aqui é Parmera,Sports,19,173230.84210526315,0.03703533227066482
AranhaMaster,Gaming,7,111684.14285714286,0.035793029476430774
Architectural Digest,Entertainment,10,5141227.0,0.02242387564921623
Arena MRV,Sports,5,56514.2,0.032236023684834095
Arena SBT,Sports,67,236272.44776119402,0.02288494015142402
Arena SBT,News & Politics,7,191329.14285714287,0.01391060003119426
Aretuza Lovi,Music,8,99798.5,0.07847952951652268
Ariana Grande,Music,73,1735112.808219178,0.0643081055962253
ArianaGrandeVevo,Music,215,6762666.506976744,0.043502169307762156
Ariel Martins,People & Blogs,33,75015.21212121213,0.04590109699264272
Arlindo Cruz,Music,4,123811.75,0.013355176086410306
Arllan Silva Apresenta,People & Blogs,4,76987.75,0.0075317441206982
Arnaldo e Tironi,Entertainment,100,110783.51,0.04603900970311347
Arnaldo e Tironi,Sports,23,86814.78260869565,0.05198729857818329
Arquibancada do Corinthians - A Fiel Torcida,Sports,9,76142.11111111111,0.03004451335859824
Arrasa TV,Entertainment,6,57300.833333333336,0.018932752745643773
Arreio de Ouro Oficial,Music,5,76640.8,0.013764949172822153
Arsenal,Sports,14,2248813.214285714,0.007813996358369333
Art Popular,Music,7,32404.0,0.027224187473140118
Arte 2 Irmãos,People & Blogs,8,525973.125,0.032667548887443845
Arteque,Gaming,26,650126.8076923077,0.045683019959696924
Artesanato Perolamax Diy,Howto & Style,17,1926391.0588235294,0.0006648337033428605
Arthur Aguiar,Music,5,903870.8,0.02259023230999469
Arthur Razec,People & Blogs,6,163380.5,0.023066936770874485
Artioli,Gaming,18,364221.27777777775,0.046169018077870175
Artist Shikha Sharma,Entertainment,4,38611937.5,0.012567737680034942
Artube Clash,Gaming,8,217449.125,0.03484649368060719
As Irmãs Mota,People & Blogs,6,3573797.3333333335,0.00611479754625122
Ashley Couto,People & Blogs,5,59321.2,0.05486181419125171
Ashnikko,Music,8,3270024.25,0.04180287041569594
Associação Brasileira de Planetários,Entertainment,5,233407.8,0.029603239574869655
Aston Martin Aramco Cognizant F1 Team,Sports,5,875398.6,0.013778470423989924
Aston Villa FC,Sports,6,4760003.166666667,0.007696023525041701
Astro Elias,Howto & Style,25,167177.4,0.08431991361029492
Astro Space,Science & Technology,6,25391.0,0.04526123065830351
Atenção Vascaínos!,Sports,12,46522.666666666664,0.06667798337818039
Athletico Paranaense,Sports,61,68600.3606557377,0.013397698004215213
Athos,Gaming,1553,811140.3444945267,0.015659355971791376
Athos #shorts,Gaming,15,627892.2666666667,0.047524657006621375
Atila Iamarino,Science & Technology,241,253105.0539419087,0.06421731343148417
Atlantic Records,Music,43,3147144.9534883723,0.018065644750187102
Atomic Fire Records,Music,23,151711.8260869565,0.046352407078894195
Audacy Music,Entertainment,10,2055552.5,0.06102401317284325
Audio Musics Official - Topic,Music,5,168723.4,0.008641618327378187
Augusto Backes,Entertainment,7,43321.142857142855,0.05615086434073054
Aula Paraná,Education,3,31409.666666666668,0.013730479993374551
Aula em Casa 4 Amazonas,Education,5,20896.0,0.019334391022226692
Australian Open TV,Sports,5,1346747.6,0.006260148334142947
AuthenticGames,Gaming,26,578567.0384615385,0.06621601312738723
Auto Super,Autos & Vehicles,43,171886.51162790696,0.05961054966669776
AutoMotor por Reginaldo Leme,Sports,7,162160.57142857142,0.040267306370190985
AutoPapo,Autos & Vehicles,48,258392.89583333334,0.0270593713962915
Autoesporte,Autos & Vehicles,14,211144.35714285713,0.021556923664878665
Autor da Própria Saúde,Entertainment,6,25891.5,0.07127572710633828
Ava Max,Music,20,1915558.3,0.03311855058619523
AvantGarde Performance & Maintenance,Autos & Vehicles,34,239638.4411764706,0.04192035821962183
Avatar,Entertainment,10,10378277.6,0.011564644887900035
Avelar Sports,Sports,8,84646.0,0.014524915602944577
Avelino Vlogs,Entertainment,32,155790.09375,0.05184657338040431
Avenged Sevenfold,Music,16,1054462.9375,0.029900233353664887
Avenged Sevenfold,Autos & Vehicles,8,438110.5,0.04142467170501239
Aventuras de Guto,People & Blogs,20,215065.85,0.0630244339348356
Avine,Music,32,1112993.9375,0.005489533853428036
AvineVinnyVEVO,Music,20,1533584.65,0.004512097738397404
Aviões e Músicas,Education,7,1124856.5714285714,0.04873133330529459
Aviões e Músicas,Science & Technology,96,446513.3229166667,0.055407243557174725
Aviões e Músicas,Entertainment,329,397493.64133738604,0.0522831011927927
Aviões e Músicas,News & Politics,6,256153.83333333334,0.07798210954906172
Aviões e Músicas com Lito Sousa,Science & Technology,54,405959.31481481483,0.0642064185159566
Aviões e Músicas com Lito Sousa,Entertainment,69,295892.115942029,0.060491786029253494
AvonBR,Entertainment,7,7650668.428571428,3.068190601376052e-05
Avril Lavigne,Music,22,1984930.3636363635,0.04372771751209043
Axlebolt,Gaming,9,4830567.333333333,0.020631788880017602
Ayu Gaming,Gaming,29,93427.13793103448,0.04986046575722746
Açúcar,Gaming,169,560637.3195266272,0.01717033283706107
B4 e-Sports,Entertainment,7,357169.0,0.0906209433389468
BABYMONSTER,People & Blogs,171,15130913.05263158,0.021799214097627046
BACO EXU DO BLUES,Music,30,1305366.3333333333,0.046481482971112854
BAK,Gaming,8,475184.375,0.03758986784361086
BAND FM OFICIAL,Music,6,73184.66666666667,0.01378991247254674
BANDAI NAMCO Entertainment Europe,Gaming,9,2736050.3333333335,0.021823683654666203
BANDAI NAMCO Europe,Gaming,27,4131282.2592592593,0.025011735245249418
BANGTANTV,Music,686,10128381.072886297,0.08262654937332692
BAROLO JOGOS,Entertainment,11,20137.636363636364,0.054545797917701686
BAROLO VÍDEOS,Sports,412,255454.27427184465,0.05993337235538937
BAROLO VÍDEOS - LIVES ,Entertainment,12,50006.666666666664,0.04355426659673566
BARONE LOVE FUNK,Gaming,6,126353.33333333333,0.04197008043405583
BASTIDORES - ELIZEU SILVA TV,People & Blogs,19,80076.78947368421,0.07713517013087892
BATALHA DA NORTE,Entertainment,17,333038.82352941175,0.02854277491839795
BBC,Entertainment,13,3357051.923076923,0.012496786232412032
BBC News,News & Politics,13,4827404.0,0.007572417465523049
BBC News Brasil,News & Politics,257,701922.5408560311,0.0205960729703679
BBC Radio 1,Music,56,4701815.678571428,0.048897241510620706
BBCRadio1VEVO,Music,52,909291.3269230769,0.030325081640339518
BCM PRODUÇÕES,People & Blogs,6,71033.33333333333,0.013289560427054786
BDA - Batalha Da Aldeia,Entertainment,39,480281.89743589744,0.0392127415014973
BDAR - Batalha do Ana Rosa,People & Blogs,10,113466.2,0.03812493772554819
BDL - Batalha Da Linear,Entertainment,8,455314.25,0.0026520540669249235
BETNetworks,Entertainment,32,2512880.5625,0.015904331973083892
BETO GAMER,Gaming,173,653435.3063583815,0.03161016796384063
BF///MS,Entertainment,22,120704.68181818182,0.022605832893781097
BG LOVE FUNK,Music,27,445056.7037037037,0.00974394570566421
BHZ gameplay,People & Blogs,7,722887.1428571428,0.02069090766998252
BIBI,Entertainment,10,166935.1,0.05817524299017031
BIBI FARIA,People & Blogs,11,766530.9090909091,0.030528230969753267
BIG BOSS,Gaming,48,310541.9791666667,0.01657305411329243
BIGBANG,Music,8,30390318.375,0.04001465480038319
BIN,Music,80,1539736.4625,0.05051857983408002
BIN - Topic,Music,9,161217.66666666666,0.04610955692979277
BIVOLT,Music,8,366915.875,0.029568964460498563
BK',Music,45,383835.5777777778,0.04588106826440374
BK' - Topic,Music,6,100224.83333333333,0.013968867756266273
BLACKPINK,Music,479,25620298.23173278,0.05901454667867896
BLACKPINK,Entertainment,1,7500763.0,0.06532042140246265
BLACKPINK - Topic,Music,19,8732940.210526315,0.03958457126258779
BLAST Premier,Gaming,7,710839.1428571428,0.006108807443444388
BMTHOfficialVEVO,Music,27,1137053.1851851852,0.0356725266150072
BOC Music,Music,6,576535.3333333334,0.05643303344538849
BOCA DE 09 Vlogs,Gaming,8,218729.5,0.052549241168689906
BOLA NA REDE,Sports,34,529832.5882352941,0.006888813378415234
BORA LEÃO,Entertainment,7,36275.857142857145,0.07131026886359211
BOSS FC,Gaming,7,151741.14285714287,0.024865203979043005
BOTECO F1,Sports,11,41831.72727272727,0.06356258110775498
BOTEKO DO BAROLO,Entertainment,45,40761.86666666667,0.0452822219010693
BPM Entertainment,Music,9,1357734.5555555555,0.03051823827658988
BPV,Science & Technology,7,180788.2857142857,0.015535076214530026
BRAIN TIME,People & Blogs,8,1414069.625,0.008485634987600422
BREN0RJ,Gaming,125,247950.032,0.024193893886375772
BRENDA RAKEL,Comedy,21,276344.14285714284,0.028937527213012598
BRIAN ESPI,Autos & Vehicles,13,113653.76923076923,0.04447610514242585
BRISA STAR,Music,6,1359549.1666666667,0.011496476033327567
BRISA STAR  OFICIAL,Music,47,2907480.3829787234,0.018410381585498098
BRKsEDU,Education,8,931386.0,0.06933267952633827
BRKsEDU,Entertainment,35,528740.4857142858,0.08796770702869457
BRKsEDU,Gaming,493,377296.67139959434,0.05038344126563149
BRKsEDU,People & Blogs,7,295974.28571428574,0.11826556041097266
BRUXINHA DAS RECEITAS ,People & Blogs,4,209777.25,0.018863516114647438
BRclubTV,Autos & Vehicles,13,120478.15384615384,0.07552773015646255
BT Sport,Sports,35,3354900.4571428574,0.007911576980193825
BT21,Film & Animation,11,2146522.090909091,0.07750891944185646
BTS - Topic,Music,53,6378608.528301887,0.08622175160587081
BTS Universe Story,People & Blogs,5,2978218.6,0.08279053779149989
BUXEXA,Gaming,8,662921.125,0.050847438523818074
Babi Sabbag,Entertainment,31,104215.48387096774,0.04694609973534096
BabyKeemVEVO,Music,6,8510264.833333334,0.02490803186030849
Backstage,Autos & Vehicles,45,191427.33333333334,0.05299543475111401
Bad Bunny,Music,56,19089272.160714287,0.02316085313543263
Bad Milton,Gaming,6,129750.33333333333,0.031077901173511353
BadGyalVEVO,Music,10,894216.0,0.03899490859516187
Badin,Comedy,11,108926.36363636363,0.06375917078769443
Badin,People & Blogs,15,96759.8,0.050441008532099534
Badoo BR,Entertainment,3,52413.666666666664,0.0060570791789892045
Bagua Records,Music,96,1019379.5729166666,0.03970063839250014
BahiaseaCozinhaVEVO,Music,8,450707.5,0.03076102100984535
Baita Rolê,Travel & Events,9,291605.44444444444,0.020883860065581624
Baitaca,Music,4,126165.5,0.01081986515613878
Baka Gaijin,People & Blogs,8,270681.875,0.06008680028286776
Bake Off Brasil,Entertainment,51,375099.8431372549,0.013072718024846757
Balanço Geral,News & Politics,47,1110583.7234042552,0.009067912462650554
Balanço Geral Curitiba,News & Politics,7,328638.71428571426,0.001341946041050986
Balanço Geral Florianópolis,People & Blogs,5,67684.8,0.009939891737857589
Balanço Geral Itajaí,People & Blogs,7,285336.5714285714,0.0026751106419156717
Balanço Geral Joinville,News & Politics,19,156904.47368421053,0.023902059925663858
Balela,People & Blogs,4,77631.0,0.0673615836508879
Balian,People & Blogs,276,582846.5724637681,0.04309673702888696
Balian Vlogs,People & Blogs,9,93317.44444444444,0.06915901015398546
Balming Tiger,Music,16,2589679.1875,0.08790980023319758
BamBam SPACE,Music,11,28613270.90909091,0.014158195114925444
Bambino,Sports,22,1049380.6818181819,0.007424018402199295
Banco Central do Brasil,News & Politics,5,75530.0,0.020245181491973404
Banco do Brasil,People & Blogs,10,5020235.2,2.674890965031658e-05
Band Amazonas,News & Politics,8,152927.75,0.020825950045807565
Band Bahia Oficial,Sports,20,46977.7,0.0159088243949496
Band Bahia Oficial,Entertainment,7,45093.142857142855,0.03034336580309375
Band Entretê,Entertainment,3,450293.0,0.008874520822333585
Band Esporte Clube,People & Blogs,17,127407.5294117647,0.009395541960201339
Band Esporte Clube,Sports,6,22663.5,0.017239104377210202
Band Jornalismo,News & Politics,189,1895109.7354497355,0.013181366938694433
Band Jornalismo,People & Blogs,43,1380044.1162790698,0.012464630083176591
Band RS,News & Politics,5,93849.4,0.007778588631316868
Banda Cheiro de Amor,Music,7,116542.0,0.007732655016441647
Banda Encantu´s,Music,18,851282.8333333334,0.013280872915588025
Banda Líbanos,Music,6,280186.0,0.010571137281375693
Banda Os Atuais,Music,7,204062.85714285713,0.01181188186872917
Banda Parangolé,Music,16,566124.5625,0.021043213286927445
Banda Portal da Serra,Music,3,44690.666666666664,0.009942649020599948
Banda Rock Beats,Music,57,88873.19298245614,0.02722899508091401
Banda San Marino,Music,3,40263.0,0.009603876408225737
Banda Sentimentos,Music,10,979643.7,0.023613197489612443
Banda Som e Louvor,Music,7,288566.71428571426,0.01945233636617565
Banda Torpedo,Music,17,1050204.5882352942,0.0465800520050052
Banda Universos Oficial,Music,21,265391.04761904763,0.03517717951616443
Bandai Namco Entertainment,Gaming,49,341251.48979591834,0.0
Bandai Namco Entertainment America,Gaming,41,1583791.975609756,0.025990163597473342
Bandsports,Sports,246,287093.02032520325,0.015200992749301277
Bandsports,People & Blogs,26,244511.5,0.013613420480478183
Banheiristas,Sports,222,542872.4414414414,0.03616527298590751
Baptista Miranda,Entertainment,6,154184.0,0.0452502357130438
Barbixas,Comedy,160,216991.85,0.05767135667410019
Barbixas,Entertainment,9,116421.55555555556,0.038843750746936315
Barca Na Batida - Topic,Music,17,146899.29411764705,0.004510498578635587
BaroesPisadinhaVEVO,Music,363,2326066.1625344353,0.009166715319068165
Barone #Shorts,Entertainment,161,860431.2422360248,0.03407271681813854
Basara,Music,9,179757.55555555556,0.053208358649964774
Batalha do Coliseu - BDC RJ,Music,26,252276.46153846153,0.03520332873741338
"Bateu, ta pronto",People & Blogs,14,427110.64285714284,0.008213513290606529
Batista Lima Oficial,Music,41,243821.1219512195,0.02001916419694535
Batom Atrevido,Howto & Style,6,162994.5,0.07685388879364974
Battlefield,Gaming,48,5186482.6875,0.030536179109195954
Bauer Tv,Gaming,8,291280.75,0.07013511913621007
Bauers,Gaming,250,530189.988,0.018960886298587963
Bea Duarte,Music,8,257863.125,0.08743075669050124
Beast Philanthropy,People & Blogs,5,8131535.2,0.03657305217113774
Beast Reacts,Entertainment,7,4388403.285714285,0.015404191682537321
Beast Reacts em Português,Entertainment,60,744011.5166666667,0.020420921561430782
Beatriz Moreno.,People & Blogs,53,264693.4528301887,0.038052120756103605
Beba Água,Entertainment,3,75017.66666666667,0.09676261150264602
Bebe Rexha,Music,36,3178078.527777778,0.03216037261580489
Beca Barreto,People & Blogs,33,235464.9393939394,0.04639095334988983
Bedjine officiel,People & Blogs,6,1608297.6666666667,0.02260816644402519
Bela Almada,People & Blogs,30,195578.43333333332,0.05866960759201931
Bela Bagunça,Entertainment,59,363122.23728813557,0.02356786233917278
Belgas TV,Gaming,8,346590.375,0.038501960275494386
Bell Marques,Music,63,849402.2380952381,0.01314321553514817
Bella Poarch,People & Blogs,25,28253779.44,0.04052848018612517
BellatorMMA,Sports,4,313846.0,0.006054282927820474
Belluco Oficial,Music,16,63549.25,0.012719363651123758
Belmiro Memes,Entertainment,25,370174.16,0.028840269551002228
BelotoPlays,Entertainment,30,530701.5666666667,0.04305850868478301
Bem Humorado,Comedy,96,488158.1458333333,0.05327916510407285
Bem Humorado,Entertainment,5,244198.2,0.055457376842588016
Bem livre Brasil,Travel & Events,7,83792.71428571429,0.09137667418105959
Bendita Gravadora,Music,52,460333.0961538461,0.075788267293634
Berg Tv,Entertainment,22,357416.2272727273,0.01649087026148383
Bern,Gaming,29,219283.8275862069,0.02217974406350564
